mlbamID,Name,BDB,statsID,cbsID,espnFantasyID,espnID,retroID,Pos_Class,bisID,altName
558112,Stan Edmonds,,,,,,,,,
558113,Heyward Edrington,,,,,,,,,
558114,David Edson,,,,,,,,,
558115,Christopher Edwards,,,,,,,,,
558116,Glen Edwards,,,,,,,,,
558117,Glenn Edwards,,,,,,,,,
558119,Jeffrey Edwards,,,,,,,,,
558121,Jovon Edwards,,,,,,,,,
558124,Lyle Edwards,,,,,,,,,
558126,Paul Edwards,,,,,,,,,
558127,Phil Edwards,,,,,,,,,
558129,Randy Edwards,,,,,,,,,
558130,Ricky Edwards,,,,,,,,,
558132,Terry Edwards,,,,,,,,,
558133,Todd Edwards,,,,,,,,,
558134,Tracy Edwards,,,,,,,,,
558135,Wesley Edwards,,,,,,,,,
558136,Mark Effrig,,,,,,,,,
558137,Steve Egan,,,,,,,,,
558138,Thomas Egan,,,,,,,,,
558139,Wayne Egbert,,,,,,,,,
558140,Chris Egetston,,,,,,,,,
558141,Darren Eggleston,,,,,,,,,
558142,Jan Ehemann,,,,,,,,,
558143,Dale Ehler,,,,,,,,,
558144,Mike Ehlers,,,,,,,,,
558145,Carl Ehmann,,,,,,,,,
558146,Robert Ehrig,,,,,,,,,
558147,Nicholas Eichelberger,,,,,,,,,
558148,James Eichmeier,,,,,,,,,
558149,John Eicholtz,,,,,,,,,
558150,Randy Eickenhorst,,,,,,,,,
558151,Alphonso Eiland,,,,,,,,,
558152,Dale Eiler,,,,,,,,,
558153,Richard Eisenacher,,,,,,,,,
558154,David Ekelund,,,,,,,,,
558155,Jerry Eklund,,,,,,,,,
558156,Donald Elam,,,,,,,,,
558157,Scot Elam,,,,,,,,,
558158,Bart Elbin,,,,,,,,,
558159,Bret Elbin,,,,,,,,,
558161,Ray Elder,,,,,,,,,
558162,Joel Elderkin,,,,,,,,,
558163,Michael Elders,,,,,,,,,
558164,Dave Eldgredge,,,,,,,,,
558165,Jeff Eldridge,,,,,,,,,
558168,Terry Eldridge,,,,,,,,,
558169,Larry Elenes,,,,,,,,,
558170,Andrea Eli,,,,,,,,,
558171,Daniel Elko,,,,,,,,,
558172,Gary Ellefson,,,,,,,,,
558173,Jonathon Ellefson,,,,,,,,,
558174,Ken Ellenberg,,,,,,,,,
558175,Robert Elliot,,,,,,,,,
558176,Clayton Elliott,,,,,,,,,
558177,Don Elliott,,,,,,,,,
558178,Doug Elliott,,,,,,,,,
558179,John Elliott,,,,,,,,,
558180,Mark Elliott,,,,,,,,,
558181,Michael Elliott,,,,,,,,,
558182,Robert Elliott,,,,,,,,,
558183,Steven Elliott,,,,,,,,,
558184,Charles Ellis,,,,,,,,,
558185,David Ellis,,,,,,,,,
558186,Dwayne Ellis,,,,,,,,,
558187,Ron Ellis,,,,,,,,,
558188,Ronald Ellis,,,,,,,,,
558189,Roy Ellis,,,,,,,,,
558190,Rufus Ellis,,,,,,,,,
558191,Tom Ellis,,,,,,,,,
558192,Wilburt Ellis,,,,,,,,,
558193,Darold Ellison,,,,,,,,,
558194,James Ellison,,,,,,,,,
558195,Jeff Ellison,,,,,,,,,
558196,Michael Ellwood,,,,,,,,,
558197,Dave Elmendorf,,,,,,,,,
558198,Willie Elmore,,,,,,,,,
558199,Ralph Elpin,,,,,,,,,
558200,Russ Elsberry,,,,,,,,,
558201,Robert Elsea,,,,,,,,,
558202,Matt Elser,,,,,,,,,
558203,Leo Elter,,,,,,,,,
558204,Mason Elvrom,,,,,,,,,
558205,Charles Elwis,,,,,,,,,
558206,David Emala,,,,,,,,,
558207,Anthony Embessi,,,,,,,,,
558208,David Embree,,,,,,,,,
558209,Paul Embry,,,,,,,,,
558210,Rich Embser,,,,,,,,,
558211,Joseph Emer,,,,,,,,,
558212,Neal Emerson,,,,,,,,,
558213,Rob Emerson,,,,,,,,,
558214,William Emerson,,,,,,,,,
558215,Doug Emery,,,,,,,,,
558216,James Emery,,,,,,,,,
558217,Joe Emery,,,,,,,,,
558218,Byron Emick,,,,,,,,,
558219,Dale Emmer,,,,,,,,,
558220,Ken Emmert,,,,,,,,,
558221,Edward Emmons,,,,,,,,,
558222,Michael Emmons,,,,,,,,,
558223,Mike Empting,,,,,,,,,
558224,Scot Ender,,,,,,,,,
558225,Mark Endriss,,,,,,,,,
558226,Charles Engel,,,,,,,,,
558227,James Engel,,,,,,,,,
558228,Robert Engelmeyer,,,,,,,,,
558229,John Engen,,,,,,,,,
558230,Dan Enger,,,,,,,,,
558231,Donald Enger,,,,,,,,,
558232,Daniel England,,,,,,,,,
558233,Steve England,,,,,,,,,
558234,James Englehardt,,,,,,,,,
558235,Dean Engler,,,,,,,,,
558236,R.J. Englert,,,,,,,,,
558237,Jim English,,,,,,,,,
558238,Tim Englund,,,,,,,,,
558239,Graylyn Engram,,,,,,,,,
558240,James Enlund,,,,,,,,,
558241,Jerry Ennis,,,,,,,,,
558242,Larry Ennis,,,,,,,,,
558243,Lloyd Ennis,,,,,,,,,
558244,Don Enoch,,,,,,,,,
558245,David Enos,,,,,,,,,
558246,John Enos,,,,,,,,,
558247,Steve Ensworth,,,,,,,,,
558248,Joe Entiero,,,,,,,,,
558249,David Entrekin,,,,,,,,,
558250,Ronald Epperson,,,,,,,,,
558251,Murphy Eppinette,,,,,,,,,
558252,Andrew Epping,,,,,,,,,
558253,Tom Epple,,,,,,,,,
558254,Ricky Epps,,,,,,,,,
558255,Riley Epps,,,,,,,,,
558256,James Erautt,,,,,,,,,
558257,Gerald Erb,,,,,,,,,
558258,Craig Erbland,,,,,,,,,
558259,Jay Erdahl,,,,,,,,,
558260,Carl Ergenzinger,,,,,,,,,
558261,Rob Ergle,,,,,,,,,
558262,Charles Erickson,,,,,,,,,
558265,Kenneth Erickson,,,,,,,,,
558266,Mark Erickson,,,,,,,,,
558267,Virgil Erickson,,,,,,,,,
558268,William Erickson,,,,,,,,,
558269,Ken Eriksen,,,,,,,,,
558270,Robert Eriksen,,,,,,,,,
558271,Ronald Erion,,,,,,,,,
558272,Richard Erisman,,,,,,,,,
558273,Gary Erskine,,,,,,,,,
558274,Elvin Ervin,,,,,,,,,
558275,Terry Ervin,,,,,,,,,
558276,Todd Ervin,,,,,,,,,
558278,Peter Eshelman,,,,,,,,,
558279,Randall Esker,,,,,,,,,
558280,Kurt Eskildsen,,,,,,,,,
558281,Gregory Eskra,,,,,,,,,
558282,Patrico Espinosa,,,,,,,,,
558283,Steve Espinoza,,,,,,,,,
558284,Shane Espitia,,,,,,,,,
558285,Ken Esposito,,,,,,,,,
558286,Nick Esposito,,,,,,,,,
558287,Mike Esser,,,,,,,,,
558288,Glenn Essman,,,,,,,,,
558289,Brent Estee,,,,,,,,,
558290,Kent Estep,,,,,,,,,
558291,Perry Estep,,,,,,,,,
558292,Willard Ester,,,,,,,,,
558293,Frank Estes,,,,,,,,,
558294,Joe Estes,,,,,,,,,
558295,Mike Estes,,,,,,,,,
558296,Ronnie Estes,,,,,,,,,
558297,William Estes,,,,,,,,,
558298,William Estey,,,,,,,,,
558299,Bobby Estrada,,,,,,,,,
558300,Craig Estrada,,,,,,,,,
558301,Manny Estrada,,,,,,,,,
558302,Curtis Etchandy,,,,,,,,,
558303,Jerry Etheridge,,,,,,,,,
558304,Jeff Etsell,,,,,,,,,
558305,James Eubanks,,,,,,,,,
558306,Larry Eubanks,,,,,,,,,
558307,James Eurton,,,,,,,,,
558308,Walter Evanik,,,,,,,,,
558309,Carlos Evans,,,,,,,,,
558310,Cecil Evans,,,,,,,,,
558311,Daniel Evans,,,,,,,,,
558312,Danny Evans,,,,,,,,,
558313,Daryl Evans,,,,,,,,,
558314,David Evans,,,,,,,,,
558315,Duane Evans,,,,,,,,,
558316,Gary Evans,,,,,,,,,
558317,Godfrey Evans,,,,,,,,,
558322,Jeff Evans,,,,,,,,,
558323,John Evans,,,,,,,,,
558324,Marvin Evans,,,,,,,,,
558327,Pride Evans,,,,,,,,,
558328,Randy Evans,,,,,,,,,
558329,Rick Evans,,,,,,,,,
558333,Stan Evans,,,,,,,,,
558335,Tim Evans,,,,,,,,,
558337,Van Evans,,,,,,,,,
558338,Wilma Evans,,,,,,,,,
558339,William Eve,,,,,,,,,
558340,Bill Eveline,,,,,,,,,
558341,Albert Everett,,,,,,,,,
558342,Charles Everett,,,,,,,,,
558343,Kerry Everett,,,,,,,,,
558344,Robert Everling,,,,,,,,,
558345,James Everton,,,,,,,,,
558346,Sean Everton,,,,,,,,,
558347,Dan Everts,,,,,,,,,
558348,Tony Evetts,,,,,,,,,
558349,Ron Ewart,,,,,,,,,
558350,Mark Ewell,,,,,,,,,
558351,Bill Ewing,,,,,,,,,
558352,Carlton Exum,,,,,,,,,
558353,Robert Eyer,,,,,,,,,
558354,Gary Ezell,,,,,,,,,
558355,Richard Ezell,,,,,,,,,
558356,Todd Ezold,,,,,,,,,
558357,Dave Fabela,,,,,,,,,
558358,Walter Faber,,,,,,,,,
558359,James Fabiano,,,,,,,,,
558360,Stan Fabre,,,,,,,,,
558361,Kurt Fabrizio,,,,,,,,,
558362,Brian Fabun,,,,,,,,,
558363,John Faccinto,,,,,,,,,
558364,Fred Fagan,,,,,,,,,
558365,Mark Fagan,,,,,,,,,
558366,Richard Fagnani,,,,,,,,,
558367,Gerald Fahland,,,,,,,,,
558368,Mitch Fahland,,,,,,,,,
558369,Bryant Fahrow,,,,,,,,,
558370,Steve Fahsbender,,,,,,,,,
558371,Walter Failor,,,,,,,,,
558372,Greg Fairbanks,,,,,,,,,
558373,Randy Fairbanks,,,,,,,,,
558374,Richard Fairbanks,,,,,,,,,
558375,Shane Fairbanks,,,,,,,,,
558376,Glenn Fairchild,,,,,,,,,
558377,Jan Fait,,,,,,,,,
558378,Bob Falcon,,,,,,,,,
558379,Dave Falcone,,,,,,,,,
558380,John Faley,,,,,,,,,
558381,Belgee Falkner,,,,,,,,,
558382,Frank Fall,,,,,,,,,
558383,James Fallers,,,,,,,,,
558384,Bobby Falls,,,,,,,,,
558385,Ronald Falls,,,,,,,,,
558386,James Falzone,,,,,,,,,
558387,Robert Fannin,,,,,,,,,
558388,Joseph Fanning,,,,,,,,,
558389,Chris Farasopolous,,,,,,,,,
558390,Jeff Farber,,,,,,,,,
558391,Kyle Farenthold,,,,,,,,,
558392,John Fargnoci,,,,,,,,,
558393,John Fargnoli,,,,,,,,,
558394,Samuel Faria,,,,,,,,,
558395,Steve Faria,,,,,,,,,
558396,Tom Farias,,,,,,,,,
558397,Tom Farina,,,,,,,,,
558398,Rick Farizo,,,,,,,,,
558399,Ben Farley,,,,,,,,,
558400,Brian Farley,,,,,,,,,
558401,David Farley,,,,,,,,,
558402,Paul Farlow,,,,,,,,,
558403,Albert Farmer,,,,,,,,,
558404,Charles Farmer,,,,,,,,,
558405,Clifford Farmer,,,,,,,,,
558406,Damon Farmer,,,,,,,,,
558407,Richter Farmer,,,,,,,,,
558410,William Farmer,,,,,,,,,
558411,Robert Farnan,,,,,,,,,
558412,Ted Farr,,,,,,,,,
558413,Doug Farrell,,,,,,,,,
558415,Richard Farrell,,,,,,,,,
558416,Tom Farrias,,,,,,,,,
558417,Joey Farrill,,,,,,,,,
558418,John Farrior,,,,,,,,,
558419,Douglas Farrow,,,,,,,,,
558420,Fred Farwell,,,,,,,,,
558421,Tony Faryniarz,,,,,,,,,
558422,Thomas Fast,,,,,,,,,
558423,Charles Faubion,,,,,,,,,
558424,Chuck Faucette,,,,,,,,,
558425,Greg Faught,,,,,,,,,
558426,Randy Faulconer,,,,,,,,,
558427,Glenn Faulk,,,,,,,,,
558428,Joel Faulk,,,,,,,,,
558429,Kelly Faulk,,,,,,,,,
558430,Paul Faust,,,,,,,,,
558431,Gregory Faux,,,,,,,,,
558432,Andrew Fava,,,,,,,,,
558433,Sam Favata,,,,,,,,,
558434,Frank Favia,,,,,,,,,
558435,Michael Fay,,,,,,,,,
558436,Mike Fay,,,,,,,,,
558437,Chris Fazendine,,,,,,,,,
558438,Frank Fazzini,,,,,,,,,
558439,Chris Fedor,,,,,,,,,
558440,Steven Fedoris,,,,,,,,,
558441,John Fedorko,,,,,,,,,
558442,George Feeley,,,,,,,,,
558443,Fred Fegen,,,,,,,,,
558444,Kevin Fehr,,,,,,,,,
558445,Tim Feickert,,,,,,,,,
558446,Rodney Feight,,,,,,,,,
558447,James Feiler,,,,,,,,,
558448,Robert Felber,,,,,,,,,
558449,Brian Felda,,,,,,,,,
558450,Keith Felden,,,,,,,,,
558451,Douglas Felderman,,,,,,,,,
558452,Robert Feldhaus,,,,,,,,,
558453,Tim Feldhaus,,,,,,,,,
558454,Jerry Feldman,,,,,,,,,
558455,John Felice,,,,,,,,,
558456,Paul Felix,,,,,,,,,
558457,Dale Fell,,,,,,,,,
558458,Gerard Fell,,,,,,,,,
558459,Jerald Fell,,,,,,,,,
558460,Craig Fellows,,,,,,,,,
558461,Mark Fellows,,,,,,,,,
558462,Jim Felt,,,,,,,,,
558463,Richard Felt,,,,,,,,,
558464,William Felt,,,,,,,,,
558465,Larry Feltner,,,,,,,,,
558466,Gene Felts,,,,,,,,,
558467,Allen Fenchel,,,,,,,,,
558468,Robert Fendlor,,,,,,,,,
558469,John Fennel,,,,,,,,,
558470,Michael Fennell,,,,,,,,,
558471,Steve Fenoglio,,,,,,,,,
558472,Don Fenton,,,,,,,,,
558473,John Fenwick,,,,,,,,,
558474,Robert Ferber,,,,,,,,,
558475,Billy Ferguson,,,,,,,,,
558476,Bret Ferguson,,,,,,,,,
558477,Daniel Ferguson,,,,,,,,,
558481,Mark Ferguson,,,,,,,,,
558482,Michael Ferguson,,,,,,,,,
558483,Scott Ferguson,,,,,,,,,
558484,Fernando Fernandez,,,,,,,,,
558485,Orlando Fernandez,,,,,,,,,
558486,Tim Fernandez,,,,,,,,,
558487,Michael Ferney,,,,,,,,,
558488,Miguel Ferradas,,,,,,,,,
558489,Joe Ferrante,,,,,,,,,
558490,Sal Ferrara,,,,,,,,,
558491,Carl Ferraro,,,,,,,,,
558492,Michael Ferreira,,,,,,,,,
558493,John Ferrell,,,,,,,,,
558494,Joe Ferri,,,,,,,,,
558495,Trent Ferrin,,,,,,,,,
558496,Robert Ferro,,,,,,,,,
558497,Frank Ferroni,,,,,,,,,
558498,Grant Feruto,,,,,,,,,
558499,Thomas Fettig,,,,,,,,,
558500,Paul Few,,,,,,,,,
558501,William Fewox,,,,,,,,,
558504,Bob Fiala,,,,,,,,,
558505,Mike Fiala,,,,,,,,,
558506,Chuck Fick,,,,,,,,,
558507,Jeff Fiechtner,,,,,,,,,
558508,Dan Field,,,,,,,,,
558509,Greg Field,,,,,,,,,
558510,Edward Fields,,,,,,,,,
558511,Gary Fields,,,,,,,,,
558512,James Fields,,,,,,,,,
558513,Michael Fields,,,,,,,,,
558515,Scott Fields,,,,,,,,,
558516,Scott Fiepke,,,,,,,,,
558517,Norm Fierbaugh,,,,,,,,,
558518,Javier Fierro,,,,,,,,,
558519,Tom Fiesthumel,,,,,,,,,
558520,Marvin Fight,,,,,,,,,
558521,Victor Figueroa,,,,,,,,,
558522,Leonard Filbeck,,,,,,,,,
558523,Larry Filer,,,,,,,,,
558524,Jim Filippi,,,,,,,,,
558525,Rick Filippo,,,,,,,,,
558526,Les Filkins,,,,,,,,,
558527,Randy Filkins,,,,,,,,,
558528,Richard Fillings,,,,,,,,,
558529,David Fillipone,,,,,,,,,
558530,Frank Fillman,,,,,,,,,
558531,Ernest Fimbres,,,,,,,,,
558532,Javier Fimbres,,,,,,,,,
558533,Leonard Finch,,,,,,,,,
558534,Steve Finch,,,,,,,,,
558535,Thomas Finch,,,,,,,,,
558536,Tim Finch,,,,,,,,,
558537,Dale Fincher,,,,,,,,,
558538,Steve Fincher,,,,,,,,,
558539,William Finck,,,,,,,,,
558540,Guy Findeisen,,,,,,,,,
558541,Steven Fingerlow,,,,,,,,,
558542,Bobby Fingers,,,,,,,,,
558543,Kevin Finigan,,,,,,,,,
558544,Bill Fink,,,,,,,,,
558545,Clyde Fink,,,,,,,,,
558546,Jim Fink,,,,,,,,,
558547,Randy Fink,,,,,,,,,
558548,Bruce Finkbeiner,,,,,,,,,
558549,Andrew Finlay,,,,,,,,,
558550,David Finley,,,,,,,,,
558551,Noel Finley,,,,,,,,,
558552,Richard Finn,,,,,,,,,
558553,Thomas Finnegan,,,,,,,,,
558554,Peter Finnerty,,,,,,,,,
558555,Ricardo Finol,,,,,,,,,
558556,Louis Fiore,,,,,,,,,
558557,James Fiori,,,,,,,,,
558558,Joe Fiori,,,,,,,,,
558559,Nick Fiorillo,,,,,,,,,
558560,Dennis Firenza,,,,,,,,,
558562,Reggie Fischer,,,,,,,,,
558564,Arthur Fischetti,,,,,,,,,
558565,Tim Fish,,,,,,,,,
558567,Curtis Fisher,,,,,,,,,
558568,Doug Fisher,,,,,,,,,
558569,Glenn Fisher,,,,,,,,,
558570,Keith Fisher,,,,,,,,,
558571,Linwood Fisher,,,,,,,,,
558573,Mike Fisher,,,,,,,,,
558574,Oscar Fisher,,,,,,,,,
558575,Ron Fisher,,,,,,,,,
558576,Ronald Fisher,,,,,,,,,
558577,Donald Fisk,,,,,,,,,
558578,Greg Fite,,,,,,,,,
558580,Steve Fitzgerald,,,,,,,,,
558583,Kevin Fitzhugh,,,,,,,,,
558584,Bruce Fitzma,,,,,,,,,
558585,David Fitzmaurice,,,,,,,,,
558586,Robert Fitzner,,,,,,,,,
558587,Craig Fitzpatrick,,,,,,,,,
558588,Mike Fitzsimmons,,,,,,,,,
558589,Van Fixico,,,,,,,,,
558591,Chris Flammang,,,,,,,,,
558593,Brian Flanagan,,,,,,,,,
558594,Don Flanagan,,,,,,,,,
558595,Michael Flanagan,,,,,,,,,
558597,Paul Flanagan,,,,,,,,,
558598,Robert Flanders,,,,,,,,,
558599,Joseph Flannery,,,,,,,,,
558600,John Flares,,,,,,,,,
558601,Dan Flattery,,,,,,,,,
558602,David Flattery,,,,,,,,,
558603,John Fleischaur,,,,,,,,,
558604,John Fleischer,,,,,,,,,
558605,Oneri Fleita,,,,,,,,,
558606,Huey Fleming,,,,,,,,,
558607,Jim Fleming,,,,,,,,,
558608,Keith Fleming,,,,,,,,,
558609,Martin Fleming,,,,,,,,,
558610,Keith Flenior,,,,,,,,,
558611,Richard Fleshman,,,,,,,,,
558613,Donald Fletcher,,,,,,,,,
558614,Joe Fletcher,,,,,,,,,
558615,John Fletcher,,,,,,,,,
558616,Dave Flettrich,,,,,,,,,
558617,Harold Flewelling,,,,,,,,,
558618,Jason Flexen,,,,,,,,,
558619,Charles Flint,,,,,,,,,
558620,Robert Flint,,,,,,,,,
558621,Phillip Flodin,,,,,,,,,
558622,William Flood,,,,,,,,,
558623,Michael Florak,,,,,,,,,
558624,Byron Florence,,,,,,,,,
558625,Eric Florence,,,,,,,,,
558626,Jerry Florence,,,,,,,,,
558627,Bert Flores,,,,,,,,,
558628,Chava Flores,,,,,,,,,
558629,Dan Flores,,,,,,,,,
558631,Jim Flores,,,,,,,,,
558633,Martin Flores,,,,,,,,,
558634,Richard Flores,,,,,,,,,
558635,Steven Flores,,,,,,,,,
558636,Tim Florey,,,,,,,,,
558637,George Flower,,,,,,,,,
558638,Darrell Flowers,,,,,,,,,
558639,Ethon Flowers,,,,,,,,,
558640,Ken Flowers,,,,,,,,,
558641,John Floyd,,,,,,,,,
558642,Michael Floyd,,,,,,,,,
558643,Sam Floyd,,,,,,,,,
558646,Thomas Floyd,,,,,,,,,
558647,James Flynn,,,,,,,,,
558648,Richard Flynn,,,,,,,,,
558649,Larry Fobbs,,,,,,,,,
558650,Robert Foderaro,,,,,,,,,
558651,John Fodor,,,,,,,,,
558652,Dean Foes,,,,,,,,,
558653,Jerry Foglia,,,,,,,,,
558654,Jimmy Foit,,,,,,,,,
558655,Keith Foley,,,,,,,,,
558656,Rick Foley,,,,,,,,,
558657,Vern Followel,,,,,,,,,
558658,Claude Fontenot,,,,,,,,,
558659,Charlie Fonville,,,,,,,,,
558660,Mike Foote,,,,,,,,,
558661,Steve Foran,,,,,,,,,
558662,Kirk Forbes,,,,,,,,,
558663,Terry Forbes,,,,,,,,,
558664,Dale Forchetti,,,,,,,,,
558665,Daniel Ford,,,,,,,,,
558667,Frank Ford,,,,,,,,,
558668,Gary Ford,,,,,,,,,
558669,Joe Ford,,,,,,,,,
558670,Ken Ford,,,,,,,,,
558671,Lambert Ford,,,,,,,,,
558673,Ondra Ford,,,,,,,,,
558674,Randy Ford,,,,,,,,,
558675,Richard Ford,,,,,,,,,
558676,Russell Ford,,,,,,,,,
558677,Terry Ford,,,,,,,,,
558680,Charles Fore,,,,,,,,,
558681,Jack Foreman,,,,,,,,,
558682,Dan Forer,,,,,,,,,
558683,Kenneth Forfar,,,,,,,,,
558684,Ray Forgie,,,,,,,,,
558685,Jeff Forgione,,,,,,,,,
558686,Gary Forillo,,,,,,,,,
558687,Jeff Forney,,,,,,,,,
558688,Dewey Forry,,,,,,,,,
558689,Bobby Goodman,,,,,,,,,
558690,David Goodman,,,,,,,,,
558691,Gregg Goodman,,,,,,,,,
558692,Ronald Goodman,,,,,,,,,
558693,Ronnie Goodman,,,,,,,,,
558694,George Goodrich,,,,,,,,,
558695,Brad Goodwin,,,,,,,,,
558696,Donell Goodwin,,,,,,,,,
558699,Larry Goodwin,,,,,,,,,
558700,Scott Goodwin,,,,,,,,,
558701,Bob Goodyear,,,,,,,,,
558702,Chris Goodyear,,,,,,,,,
558703,Kevin Gorczyca,,,,,,,,,
558704,Arthur Gordon,,,,,,,,,
558705,Bill Gordon,,,,,,,,,
558706,Carl Gordon,,,,,,,,,
558707,Howard Gordon,,,,,,,,,
558708,Karl Gordon,,,,,,,,,
558709,Ken Gordon,,,,,,,,,
558711,Ron Gordon,,,,,,,,,
558712,Tim Gordon,,,,,,,,,
558713,John Gordy,,,,,,,,,
558714,Lance Gore,,,,,,,,,
558715,Ronald Gorey,,,,,,,,,
558716,Alex Gorgie,,,,,,,,,
558717,Randal Gorgon,,,,,,,,,
558718,Mike Gorman,,,,,,,,,
558719,Gary Gorski,,,,,,,,,
558720,Steven Gorthy,,,,,,,,,
558721,James Gorton,,,,,,,,,
558722,George Gospodinoff,,,,,,,,,
558723,Scott Goss,,,,,,,,,
558724,John Gosse,,,,,,,,,
558725,Jeff Gossett,,,,,,,,,
558726,Wayne Gottleber,,,,,,,,,
558727,Dean Gottler,,,,,,,,,
558728,Michael Gouch,,,,,,,,,
558729,Richard Gouin,,,,,,,,,
558730,Robert Gould,,,,,,,,,
558731,Gary Gouldrup,,,,,,,,,
558732,Ron Goulet,,,,,,,,,
558733,David Gourieux,,,,,,,,,
558734,Gregory Goutarte,,,,,,,,,
558735,Vern Gove,,,,,,,,,
558738,Floyd Gow,,,,,,,,,
558739,Timmy Gowen,,,,,,,,,
558740,Glenn Goya,,,,,,,,,
558742,Tim Grachen,,,,,,,,,
558743,Bob Graczyk,,,,,,,,,
558744,Robert Graczyk,,,,,,,,,
558745,Gordon Gradwohl,,,,,,,,,
558746,Keith Gradwohl,,,,,,,,,
558747,Edward Grady,,,,,,,,,
558748,Steven Graf,,,,,,,,,
558749,Bradford Graff,,,,,,,,,
558750,Harold Graff,,,,,,,,,
558751,Ray Graff,,,,,,,,,
558752,Garry Grafton,,,,,,,,,
558754,Daniel Graham,,,,,,,,,
558755,Danny Graham,,,,,,,,,
558756,Everett Graham,,,,,,,,,
558757,Jeff Graham,,,,,,,,,
558758,Laconia Graham,,,,,,,,,
558759,Lindsey Graham,,,,,,,,,
558760,Michael Graham,,,,,,,,,
558763,Tommy Graham,,,,,,,,,
558764,Lawrence Grahek,,,,,,,,,
558765,Joe Grajewski,,,,,,,,,
558766,Bob Gralewski,,,,,,,,,
558767,Paul Grame,,,,,,,,,
558768,David Grams,,,,,,,,,
558769,Tony Grana,,,,,,,,,
558770,Bob Grandas,,,,,,,,,
558771,Anthony Grande,,,,,,,,,
558772,Eric Grandy,,,,,,,,,
558773,David Granger,,,,,,,,,
558774,Lee Granger,,,,,,,,,
558775,William Granger,,,,,,,,,
558776,Dick Grant,,,,,,,,,
558777,Gary Grant,,,,,,,,,
558778,Otis Grant,,,,,,,,,
558779,Robert Grant,,,,,,,,,
558780,Timothy Grant,,,,,,,,,
558781,Terrell Grantham,,,,,,,,,
558782,Jeff Grantz,,,,,,,,,
558783,Jack Grasing,,,,,,,,,
558784,Kenneth Grassano,,,,,,,,,
558785,Jay Grate,,,,,,,,,
558786,Dean Graumann,,,,,,,,,
558787,Tim Graven,,,,,,,,,
558788,Jay Gravens,,,,,,,,,
558789,Kenley Graves,,,,,,,,,
558790,Larry Graves,,,,,,,,,
558791,Ron Graves,,,,,,,,,
558792,William Graves,,,,,,,,,
558793,James Gravley,,,,,,,,,
558795,Calvin Gray,,,,,,,,,
558796,Cedric Gray,,,,,,,,,
558798,Donald Gray,,,,,,,,,
558799,Mark Gray,,,,,,,,,
558802,Robert Gray,,,,,,,,,
558803,Scott Gray,,,,,,,,,
558804,Steve Gray,,,,,,,,,
558805,Terry Gray,,,,,,,,,
558807,Thomas Grayson,,,,,,,,,
558808,Joe Grayston,,,,,,,,,
558809,Tom Graziano,,,,,,,,,
558810,Jay Greb,,,,,,,,,
558811,George Greco,,,,,,,,,
558812,Kenneth Greco,,,,,,,,,
558813,Clarence Green,,,,,,,,,
558815,Gerald Green,,,,,,,,,
558818,Joel Green,,,,,,,,,
558819,John Green,,,,,,,,,
558822,Ladon Green,,,,,,,,,
558825,Lewis Green,,,,,,,,,
558826,Michael Green,,,,,,,,,
558827,Richard Green,,,,,,,,,
558828,Rick Green,,,,,,,,,
558830,Rudolph Green,,,,,,,,,
558834,Terry Green,,,,,,,,,
558837,William Green,,,,,,,,,
558838,David Greenaway,,,,,,,,,
558839,Steve Greenberg,,,,,,,,,
558840,David Greene,,,,,,,,,
558841,Eddie Greene,,,,,,,,,
558842,Edward Greene,,,,,,,,,
558843,Gerry Greene,,,,,,,,,
558844,Henry Greene,,,,,,,,,
558848,John Greene,,,,,,,,,
558849,Keith Greene,,,,,,,,,
558850,Kendall Greene,,,,,,,,,
558851,Nathaniel Greene,,,,,,,,,
558852,Steven Greene,,,,,,,,,
558853,Terry Greene,,,,,,,,,
558854,Tim Greene,,,,,,,,,
558855,Timothy Greene,,,,,,,,,
558856,William Greener,,,,,,,,,
558857,Harry Greenfield,,,,,,,,,
558858,Monroe Greenfield,,,,,,,,,
558859,Richard Greenfield,,,,,,,,,
558860,Dan Greenhalgh,,,,,,,,,
558861,Jeff Greenhalgh,,,,,,,,,
558862,Robert Greenlee,,,,,,,,,
558863,Don Greenough,,,,,,,,,
558864,Samuel Greenwood,,,,,,,,,
558865,Paul Greer,,,,,,,,,
558866,Randy Greer,,,,,,,,,
558869,James Greggerson,,,,,,,,,
558870,Gus Gregory,,,,,,,,,
558871,John Gregory,,,,,,,,,
558872,Ken Gregory,,,,,,,,,
558873,Scott Gregory,,,,,,,,,
558874,Jeff Gremillion,,,,,,,,,
558875,James Gretta,,,,,,,,,
558876,Tim Grice,,,,,,,,,
558877,David Grier,,,,,,,,,
558880,Mark Grier,,,,,,,,,
558881,Tim Grieve,,,,,,,,,
558882,Danny Griffen,,,,,,,,,
558883,Alan Griffin,,,,,,,,,
558885,Edward Griffin,,,,,,,,,
558886,Greg Griffin,,,,,,,,,
558887,Joe Griffin,,,,,,,,,
558890,Gary Griffith,,,,,,,,,
558891,Kerry Griffith,,,,,,,,,
558892,Mike Griffith,,,,,,,,,
558893,Stephen Griffith,,,,,,,,,
558894,Steve Griffith,,,,,,,,,
558895,William Griffith,,,,,,,,,
558896,Kurt Griffon,,,,,,,,,
558897,Dave Griggs,,,,,,,,,
558898,John Griggs,,,,,,,,,
558899,Otis Griggs,,,,,,,,,
